sample_id,data_path,Production_Quality,Production_Complexity,Content_Enjoyment,Content_Usefulness
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_20785221.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_20785221.mp3,4.9,1.9,4.0,3.8
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_20785224.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_20785224.mp3,4.6,2.6,3.4,3.2
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_20794255.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_20794255.mp3,5.2,1.1,4.2,4.7
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_20794642.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_20794642.mp3,5.1,1.7,4.4,4.7
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_20794702.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_20794702.mp3,5.0,2.0,4.3,4.4
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_20814959.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_20814959.mp3,6.2,1.2,5.5,6.0
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_20826198.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_20826198.mp3,5.1,2.1,4.7,4.7
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_20840769.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_20840769.mp3,4.8,2.8,4.0,4.2
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_20841967.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_20841967.mp3,4.1,2.2,3.1,3.5
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_20848860.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_20848860.mp3,4.2,2.2,4.2,4.5
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_20850915.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_20850915.mp3,5.9,1.7,5.1,5.5
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_20851467.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_20851467.mp3,6.9,1.1,5.4,5.4
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_20871477.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_20871477.mp3,6.6,1.9,5.2,5.8
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_20883927.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_20883927.mp3,5.8,2.7,5.1,5.2
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_20885557.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_20885557.mp3,6.2,1.4,5.7,6.1
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_20896561.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_20896561.mp3,5.9,1.0,4.8,5.2
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_20912343.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_20912343.mp3,5.1,1.6,4.0,4.5
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_20921574.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_20921574.mp3,5.9,1.5,5.2,5.2
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_20936660.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_20936660.mp3,5.4,2.1,4.8,5.5
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_20957753.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_20957753.mp3,6.1,1.5,5.6,5.7
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_20969135.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_20969135.mp3,4.3,2.6,3.6,3.6
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_20974303.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_20974303.mp3,5.5,1.5,4.1,4.6
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_20994936.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_20994936.mp3,4.9,1.4,3.8,3.8
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_21050763.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_21050763.mp3,6.1,1.2,4.6,5.5
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_21074754.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_21074754.mp3,5.2,1.3,4.9,5.7
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_21100529.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_21100529.mp3,5.3,2.9,4.4,4.8
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_21108293.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_21108293.mp3,6.6,1.3,6.4,6.3
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_21137956.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_21137956.mp3,7.0,1.3,5.6,6.0
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_21170989.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_21170989.mp3,5.2,2.1,4.5,4.6
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_21204057.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_21204057.mp3,6.0,1.6,5.5,5.9
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_21229619.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_21229619.mp3,6.3,1.4,5.9,6.6
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_21307017.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_21307017.mp3,6.2,1.5,6.0,6.1
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_21322099.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_21322099.mp3,5.7,2.0,4.8,5.2
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_21330695.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_21330695.mp3,6.0,1.6,4.2,5.7
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_21334281.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_21334281.mp3,6.1,1.2,5.3,5.5
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_21334282.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_21334282.mp3,5.9,1.4,4.6,4.9
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_21337998.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_21337998.mp3,7.2,1.3,6.6,7.2
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_21338118.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_21338118.mp3,5.4,1.9,5.5,5.4
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_21342055.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_21342055.mp3,5.5,1.7,5.3,5.7
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_21380324.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_21380324.mp3,7.0,1.0,5.8,6.2
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_21440232.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_21440232.mp3,5.5,3.1,4.6,4.4
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_21477048.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_21477048.mp3,5.0,2.6,4.1,4.1
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_21504434.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_21504434.mp3,6.7,1.7,5.9,6.4
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_21532628.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_21532628.mp3,6.6,2.0,6.7,6.4
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_21549110.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_21549110.mp3,5.8,1.8,5.7,5.6
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_21592865.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_21592865.mp3,6.3,1.6,6.8,6.7
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_21592866.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_21592866.mp3,7.0,1.8,6.2,6.6
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_21690618.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_21690618.mp3,6.5,1.3,5.6,5.8
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_21721808.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_21721808.mp3,7.2,1.3,5.7,6.1
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_21755011.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_21755011.mp3,4.3,2.0,3.3,3.7
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_21773225.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_21773225.mp3,7.0,1.3,5.9,6.5
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_21775830.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_21775830.mp3,5.5,1.6,4.7,5.0
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_21819635.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_21819635.mp3,6.7,1.8,6.3,6.4
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_21847929.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_21847929.mp3,6.5,2.2,5.2,5.9
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_21874059.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_21874059.mp3,6.9,2.1,6.8,6.7
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_21888111.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_21888111.mp3,3.7,3.3,4.1,4.2
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_21895333.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_21895333.mp3,6.3,1.3,5.2,6.1
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_21921545.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_21921545.mp3,4.7,2.3,4.4,4.4
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_21926287.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_21926287.mp3,6.8,1.4,6.1,6.5
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_22024252.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_22024252.mp3,6.4,1.6,5.6,5.8
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_22068664.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_22068664.mp3,6.1,1.7,6.6,6.7
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_22147139.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_22147139.mp3,4.2,1.6,4.2,4.2
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_22184879.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_22184879.mp3,5.4,1.7,4.7,4.5
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_22193707.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_22193707.mp3,7.1,1.8,6.2,6.8
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_22225998.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_22225998.mp3,7.1,2.1,6.1,6.8
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_22248114.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_22248114.mp3,7.3,1.4,6.5,6.0
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_22262465.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_22262465.mp3,5.9,2.0,4.5,5.0
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_22269459.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_22269459.mp3,6.3,1.7,5.8,5.8
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_22284215.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_22284215.mp3,4.6,1.7,4.2,4.4
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_22299348.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_22299348.mp3,3.7,2.2,3.4,3.6
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_22304954.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_22304954.mp3,5.0,1.4,4.5,4.4
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_22382801.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_22382801.mp3,6.6,1.3,5.5,6.4
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_22398090.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_22398090.mp3,6.5,1.3,5.5,5.9
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_22404462.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_22404462.mp3,7.2,1.7,5.8,6.3
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_22433112.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_22433112.mp3,3.5,1.8,2.6,2.9
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_22443497.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_22443497.mp3,6.0,1.2,4.7,5.9
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_22543414.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_22543414.mp3,4.7,2.8,4.3,3.5
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_22693679.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_22693679.mp3,3.9,1.7,3.1,3.1
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_22703423.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_22703423.mp3,5.3,3.0,4.5,5.0
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_22746672.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_22746672.mp3,6.0,1.1,5.0,4.7
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_22766980.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_22766980.mp3,7.3,1.6,6.5,6.8
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_22782481.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_22782481.mp3,5.2,2.3,4.2,5.1
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_22785775.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_22785775.mp3,6.5,1.4,5.8,5.8
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_22933693.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_22933693.mp3,5.0,1.1,4.5,4.4
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_22938914.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_22938914.mp3,5.1,1.8,4.4,4.8
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_22940064.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_22940064.mp3,6.3,1.1,5.6,6.2
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_23008269.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_23008269.mp3,6.7,1.6,5.1,5.8
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_23145830.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_23145830.mp3,6.0,2.0,6.0,5.9
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_23332693.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_23332693.mp3,5.8,1.6,5.1,5.8
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_23340170.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_23340170.mp3,6.4,1.6,4.9,5.1
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_23359607.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_23359607.mp3,4.9,1.9,4.2,4.6
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_23377469.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_23377469.mp3,6.7,1.6,6.3,6.6
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_23378300.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_23378300.mp3,7.2,1.4,6.7,7.1
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_23378807.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_23378807.mp3,4.1,2.3,3.6,4.0
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_23381351.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_23381351.mp3,6.1,1.0,5.2,5.0
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_23384570.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_23384570.mp3,5.4,1.6,5.6,5.5
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_23388023.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_23388023.mp3,6.7,1.6,6.4,6.3
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_23393815.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_23393815.mp3,4.9,1.8,3.8,4.0
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_23394927.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_23394927.mp3,6.0,1.3,5.1,5.2
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_23402022.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_23402022.mp3,5.8,1.4,4.5,5.1
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_23422850.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_23422850.mp3,6.4,2.1,5.2,5.8
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_23422890.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_23422890.mp3,6.8,1.4,6.4,6.5
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_23435567.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_23435567.mp3,6.9,1.3,5.7,6.6
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_23438047.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_23438047.mp3,4.7,1.5,3.8,3.7
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_23489921.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_23489921.mp3,4.4,1.7,4.7,4.5
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_23593179.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_23593179.mp3,5.8,1.3,5.1,6.1
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_23599285.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_23599285.mp3,6.4,2.2,5.9,6.6
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_23610750.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_23610750.mp3,6.0,2.4,4.6,5.0
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_23611620.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_23611620.mp3,4.6,1.7,3.3,3.7
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_23675885.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_23675885.mp3,6.5,2.0,5.7,5.6
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_23677994.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_23677994.mp3,6.5,2.2,5.9,6.3
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_23683578.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_23683578.mp3,6.9,1.0,5.9,6.4
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_23707737.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_23707737.mp3,5.0,2.0,4.5,4.4
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_23728768.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_23728768.mp3,5.7,1.5,5.1,5.2
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_23734120.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_23734120.mp3,7.0,1.3,6.7,6.6
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_23759173.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_23759173.mp3,6.1,2.7,5.7,6.3
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_23769110.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_23769110.mp3,6.0,2.1,6.8,6.3
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_23798592.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_23798592.mp3,6.3,1.8,6.2,6.0
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_23800733.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_23800733.mp3,6.9,1.7,5.9,6.1
audiomos2025-track2-speech-cv-corpus-13.0-2023-03-09_en_clips_common_voice_en_23811406.mp3,/your_path/cv-corpus-13.0-2023-03-09/en/clips/common_voice_en_23811406.mp3,5.9,1.4,4.2,5.1
